Date,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble
17-02-2010,1036,1075,1031,1064.8,1062.8,1062.25,1731543,1.83933E+14,377255,0.2179
18-02-2010,1073,1073,1028.95,1058.05,1060.8,1046.66,1661846,1.73939E+14,197182,0.1187
19-02-2010,1045,1050,1012.65,1015.25,1021.9,1027.66,1644447,1.68993E+14,230382,0.1401
22-02-2010,1065,1136,1022.3,1026,1029.15,1044.24,1279831,1.33644E+14,106889,0.0835
23-02-2010,1021,1059,1021,1059,1053.65,1048.3,1981454,2.07715E+14,464515,0.2344
24-02-2010,1053,1082,1035,1081.9,1077.85,1060.81,2199035,2.33276E+14,547536,0.249
25-02-2010,1089,1090.1,1071.2,1084,1085.35,1081.41,1820601,1.96882E+14,368248,0.2023
26-02-2010,1070,1109,1055.5,1066.15,1070.35,1082.49,1691351,1.83088E+14,445903,0.2636
02-03-2010,1095,1117.9,1085,1116,1112.75,1106.24,1536549,1.69979E+14,448973,0.2922
03-03-2010,1112,1152.4,1100,1149,1146.75,1136.3,1746793,1.98488E+14,383412,0.2195
04-03-2010,1148.7,1169.8,1137,1154.6,1159.7,1152.17,1617876,1.86406E+14,286555,0.1771
05-03-2010,1166.9,1204,1166.9,1195.9,1196.1,1184.83,2168415,2.5692E+14,374123,0.1725
08-03-2010,1215.05,1231.4,1181.1,1199.5,1202.65,1209.44,1690294,2.04432E+14,339285,0.2007
09-03-2010,1210,1210,1185.1,1191.6,1193.4,1196,1136070,1.35874E+14,116582,0.1026
10-03-2010,1180,1197,1157.1,1169.45,1170.6,1176.7,2013039,2.36874E+14,593827,0.295
11-03-2010,1168,1176.25,1154.2,1170,1166.4,1165.65,1356554,1.58127E+14,341403,0.2517
12-03-2010,1166.4,1189.8,1158.25,1180,1178.8,1171.29,2412797,2.82607E+14,867115,0.3594
15-03-2010,1177,1188.7,1157.7,1179.85,1179.75,1180.62,1472213,1.73813E+14,483355,0.3283
16-03-2010,1180,1202.4,1179.75,1199.9,1199,1191.33,1988808,2.36933E+14,866891,0.4359
17-03-2010,1215,1227,1205.1,1223,1221.75,1216.09,1722343,2.09453E+14,499988,0.2903
18-03-2010,1224.95,1252,1218,1250,1249.1,1240.33,1818047,2.25498E+14,539800,0.2969
19-03-2010,1249.95,1254,1235,1237.1,1242.4,1244.82,1302334,1.62117E+14,519573,0.399
22-03-2010,1232.1,1245,1220,1232.65,1232.15,1234.92,1079959,1.33366E+14,398204,0.3687
23-03-2010,1238,1271.5,1238,1268.5,1267.25,1261.76,2456790,3.09989E+14,1032175,0.4201
25-03-2010,1264,1290,1262,1278.6,1279.95,1277.72,1570109,2.00616E+14,500776,0.3189
26-03-2010,1297.7,1300,1255.65,1281.85,1284.35,1290.39,1031465,1.33099E+14,264619,0.2565
29-03-2010,1290,1300,1255.1,1263.45,1258.85,1280.85,983655,1.25991E+14,232921,0.2368
30-03-2010,1265,1275,1234.4,1243.15,1239.5,1254,906651,1.13694E+14,212940,0.2349
31-03-2010,1245,1253.9,1221.2,1234,1234.8,1234.68,1272126,1.57066E+14,462976,0.3639
01-04-2010,1245,1259,1234,1250.2,1250.65,1247.28,1474464,1.83907E+14,677415,0.4594
05-04-2010,1259.9,1288.9,1255.15,1281.9,1281.05,1271.31,1479910,1.88143E+14,464950,0.3142
06-04-2010,1285,1290,1265,1271.85,1273.95,1277.03,792402,1.01192E+14,98483,0.1243
07-04-2010,1277.3,1285.8,1247.75,1262.6,1259.25,1265.9,916504,1.1602E+14,186890,0.2039
08-04-2010,1260,1263.7,1215.05,1223.1,1223.35,1236.84,949352,1.1742E+14,217727,0.2293
09-04-2010,1229.7,1243.35,1222,1225.2,1227.75,1232.79,1136158,1.40065E+14,458136,0.4032
12-04-2010,1236,1244,1218.1,1231.15,1230.45,1231.24,1105214,1.36079E+14,281659,0.2548
13-04-2010,1229.95,1273.35,1223.8,1265,1268.05,1254.22,1708862,2.14328E+14,497023,0.2909
15-04-2010,1273,1288,1261,1267.75,1265,1276.61,1224928,1.56375E+14,476488,0.389
16-04-2010,1270,1301.9,1264.65,1288,1288.9,1285.41,1219845,1.568E+14,199027,0.1632
19-04-2010,1275,1279.7,1220,1222.25,1225.95,1240.7,1726531,2.1421E+14,624461,0.3617
20-04-2010,1228.1,1252,1219,1228.5,1224.7,1234.23,1548359,1.91103E+14,538519,0.3478
21-04-2010,1229.7,1245.3,1220.1,1223,1225.25,1232.04,844302,1.04021E+14,180341,0.2136
22-04-2010,1226,1234.25,1195,1198.5,1204.35,1215.25,1318941,1.60284E+14,168960,0.1281
23-04-2010,1209,1214.25,1182.05,1199,1198.25,1194.94,1508236,1.80225E+14,402371,0.2668
26-04-2010,1206,1230.9,1202.05,1212.6,1212.4,1217.26,1358257,1.65335E+14,353355,0.2602
27-04-2010,1220,1223.4,1200.5,1204.05,1204.8,1210.08,884598,1.07044E+14,207759,0.2349
28-04-2010,1185,1192.9,1170,1180.35,1177.65,1179.62,1075655,1.26886E+14,384491,0.3574
29-04-2010,1185,1238,1180.2,1235,1232.45,1218.76,1717445,2.09315E+14,489604,0.2851
30-04-2010,1245,1253.2,1219.2,1231,1227.6,1231.63,1594513,1.96385E+14,602674,0.378
03-05-2010,1224,1237,1208.7,1226,1221.85,1222.31,1613301,1.97195E+14,311003,0.1928
04-05-2010,1237.7,1237.7,1138.4,1142,1144.1,1185.51,2222245,2.6345E+14,506031,0.2277
05-05-2010,1128,1164.8,1088.35,1164.8,1156.05,1121.82,3327935,3.73335E+14,608152,0.1827
